Ano;UF;MUNICIPIO;NOME_INSTITUICAO;CODMUN_IBGE
201712;PR;SAO JOSE DOS PINHAIS;BCO DO BRASIL S.A.;4125506
201712;PR;SAO JOSE DOS PINHAIS;BCO DO BRASIL S.A.;4125506
201712;PR;SAO JOSE DOS PINHAIS;BCO DO BRASIL S.A.;4125506
201712;PR;SAO MATEUS DO SUL;BCO DO BRASIL S.A.;4125605
201712;PR;SAO MIGUEL DO IGUACU;BCO DO BRASIL S.A.;4125704
201712;PR;SAO PEDRO DO IVAI;BCO DO BRASIL S.A.;4125803
201712;PR;SARANDI;BCO DO BRASIL S.A.;4126256
201712;PR;SENGES;BCO DO BRASIL S.A.;4126306
201712;PR;SERTANEJA;BCO DO BRASIL S.A.;4126405
201712;PR;SERTANOPOLIS;BCO DO BRASIL S.A.;4126504
201712;PR;SIQUEIRA CAMPOS;BCO DO BRASIL S.A.;4126603
201712;PR;TAPEJARA;BCO DO BRASIL S.A.;4126801
201712;PR;TEIXEIRA SOARES;BCO DO BRASIL S.A.;4127007
201712;PR;TELEMACO BORBA;BCO DO BRASIL S.A.;4127106
201712;PR;TERRA BOA;BCO DO BRASIL S.A.;4127205
201712;PR;TERRA RICA;BCO DO BRASIL S.A.;4127304
201712;PR;TERRA ROXA;BCO DO BRASIL S.A.;4127403
201712;PR;TIBAGI;BCO DO BRASIL S.A.;4127502
201712;PR;TIJUCAS DO SUL;BCO DO BRASIL S.A.;4127601
201712;PR;TOLEDO;BCO DO BRASIL S.A.;4127700
201712;PR;TOLEDO;BCO DO BRASIL S.A.;4127700
201712;PR;TOMAZINA;BCO DO BRASIL S.A.;4127809
201712;PR;TRES BARRAS DO PARANA;BCO DO BRASIL S.A.;4127858
201712;PR;TUNEIRAS DO OESTE;BCO DO BRASIL S.A.;4127908
201712;PR;TUPASSI;BCO DO BRASIL S.A.;4127957
201712;PR;UBIRATA;BCO DO BRASIL S.A.;4128005
201712;PR;UMUARAMA;BCO DO BRASIL S.A.;4128104
201712;PR;UNIAO DA VITORIA;BCO DO BRASIL S.A.;4128203
201712;PR;URAI;BCO DO BRASIL S.A.;4128401
201712;PR;VERA CRUZ DO OESTE;BCO DO BRASIL S.A.;4128559
201712;PR;VERE;BCO DO BRASIL S.A.;4128609
201712;PR;WENCESLAU BRAZ;BCO DO BRASIL S.A.;4128500
201712;RJ;ANGRA DOS REIS;BCO DO BRASIL S.A.;3300100
201712;RJ;ARARUAMA;BCO DO BRASIL S.A.;3300209
201712;RJ;AREAL;BCO DO BRASIL S.A.;3300225
201712;RJ;ARMACAO DOS BUZIOS;BCO DO BRASIL S.A.;3300233
201712;RJ;ARRAIAL DO CABO;BCO DO BRASIL S.A.;3300258
201712;RJ;BARRA DO PIRAI;BCO DO BRASIL S.A.;3300308
201712;RJ;BARRA MANSA;BCO DO BRASIL S.A.;3300407
201712;RJ;BELFORD ROXO;BCO DO BRASIL S.A.;3300456
201712;RJ;BELFORD ROXO;BCO DO BRASIL S.A.;3300456
201712;RJ;BOM JARDIM;BCO DO BRASIL S.A.;3300506
201712;RJ;BOM JESUS DO ITABAPOANA;BCO DO BRASIL S.A.;3300605
201712;RJ;CABO FRIO;BCO DO BRASIL S.A.;3300704
201712;RJ;CABO FRIO;BCO DO BRASIL S.A.;3300704
201712;RJ;CABO FRIO;BCO DO BRASIL S.A.;3300704
201712;RJ;CACHOEIRAS DE MACACU;BCO DO BRASIL S.A.;3300803
201712;RJ;CAMBUCI;BCO DO BRASIL S.A.;3300902
201712;RJ;CAMPOS DOS GOYTACAZES;BCO DO BRASIL S.A.;3301009
201712;RJ;CAMPOS DOS GOYTACAZES;BCO DO BRASIL S.A.;3301009
201712;RJ;CAMPOS DOS GOYTACAZES;BCO DO BRASIL S.A.;3301009
201712;RJ;CAMPOS DOS GOYTACAZES;BCO DO BRASIL S.A.;3301009
201712;RJ;CAMPOS DOS GOYTACAZES;BCO DO BRASIL S.A.;3301009
201712;RJ;CAMPOS DOS GOYTACAZES;BCO DO BRASIL S.A.;3301009
201712;RJ;CAMPOS DOS GOYTACAZES;BCO DO BRASIL S.A.;3301009
201712;RJ;CANTAGALO;BCO DO BRASIL S.A.;3301108
201712;RJ;CARAPEBUS;BCO DO BRASIL S.A.;3300936
201712;RJ;CARMO;BCO DO BRASIL S.A.;3301207
201712;RJ;CASIMIRO DE ABREU;BCO DO BRASIL S.A.;3301306
201712;RJ;COMENDADOR LEVY GASPARIAN;BCO DO BRASIL S.A.;3300951
201712;RJ;CONCEICAO DE MACABU;BCO DO BRASIL S.A.;3301405
201712;RJ;CORDEIRO;BCO DO BRASIL S.A.;3301504
201712;RJ;DUAS BARRAS;BCO DO BRASIL S.A.;3301603
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;DUQUE DE CAXIAS;BCO DO BRASIL S.A.;3301702
201712;RJ;ENGENHEIRO PAULO DE FRONTIN;BCO DO BRASIL S.A.;3301801
201712;RJ;IGUABA GRANDE;BCO DO BRASIL S.A.;3301876
201712;RJ;ITABORAI;BCO DO BRASIL S.A.;3301900
201712;RJ;ITAGUAI;BCO DO BRASIL S.A.;3302007
201712;RJ;ITALVA;BCO DO BRASIL S.A.;3302056
201712;RJ;ITAOCARA;BCO DO BRASIL S.A.;3302106
201712;RJ;ITAPERUNA;BCO DO BRASIL S.A.;3302205
201712;RJ;ITATIAIA;BCO DO BRASIL S.A.;3302254
201712;RJ;MACAE;BCO DO BRASIL S.A.;3302403
201712;RJ;MACAE;BCO DO BRASIL S.A.;3302403
201712;RJ;MACAE;BCO DO BRASIL S.A.;3302403
201712;RJ;MACUCO;BCO DO BRASIL S.A.;3302452
201712;RJ;MAGE;BCO DO BRASIL S.A.;3302502
201712;RJ;MAGE;BCO DO BRASIL S.A.;3302502
201712;RJ;MANGARATIBA;BCO DO BRASIL S.A.;3302601
201712;RJ;MARICA;BCO DO BRASIL S.A.;3302700
201712;RJ;MENDES;BCO DO BRASIL S.A.;3302809
201712;RJ;MESQUITA;BCO DO BRASIL S.A.;3302858
201712;RJ;MIGUEL PEREIRA;BCO DO BRASIL S.A.;3302908
201712;RJ;MIRACEMA;BCO DO BRASIL S.A.;3303005
201712;RJ;NATIVIDADE;BCO DO BRASIL S.A.;3303104
201712;RJ;NILOPOLIS;BCO DO BRASIL S.A.;3303203
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NITEROI;BCO DO BRASIL S.A.;3303302
201712;RJ;NOVA FRIBURGO;BCO DO BRASIL S.A.;3303401
201712;RJ;NOVA FRIBURGO;BCO DO BRASIL S.A.;3303401
201712;RJ;NOVA FRIBURGO;BCO DO BRASIL S.A.;3303401
201712;RJ;NOVA IGUACU;BCO DO BRASIL S.A.;3303500
201712;RJ;NOVA IGUACU;BCO DO BRASIL S.A.;3303500
201712;RJ;NOVA IGUACU;BCO DO BRASIL S.A.;3303500
201712;RJ;PARACAMBI;BCO DO BRASIL S.A.;3303609
201712;RJ;PARAIBA DO SUL;BCO DO BRASIL S.A.;3303708
201712;RJ;PARATI;BCO DO BRASIL S.A.;3303807
201712;RJ;PATY DO ALFERES;BCO DO BRASIL S.A.;3303856
201712;RJ;PETROPOLIS;BCO DO BRASIL S.A.;3303906
201712;RJ;PETROPOLIS;BCO DO BRASIL S.A.;3303906
201712;RJ;PETROPOLIS;BCO DO BRASIL S.A.;3303906
201712;RJ;PETROPOLIS;BCO DO BRASIL S.A.;3303906
201712;RJ;PINHEIRAL;BCO DO BRASIL S.A.;3303955
201712;RJ;PIRAI;BCO DO BRASIL S.A.;3304003
201712;RJ;PORCIUNCULA;BCO DO BRASIL S.A.;3304102
201712;RJ;PORTO REAL;BCO DO BRASIL S.A.;3304110
201712;RJ;QUATIS;BCO DO BRASIL S.A.;3304128
201712;RJ;QUEIMADOS;BCO DO BRASIL S.A.;3304144
201712;RJ;QUISSAMA;BCO DO BRASIL S.A.;3304151
201712;RJ;RESENDE;BCO DO BRASIL S.A.;3304201
201712;RJ;RESENDE;BCO DO BRASIL S.A.;3304201
201712;RJ;RESENDE;BCO DO BRASIL S.A.;3304201
201712;RJ;RIO BONITO;BCO DO BRASIL S.A.;3304300
201712;RJ;RIO CLARO;BCO DO BRASIL S.A.;3304409
201712;RJ;RIO DAS FLORES;BCO DO BRASIL S.A.;3304508
201712;RJ;RIO DAS OSTRAS;BCO DO BRASIL S.A.;3304524
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;RIO DE JANEIRO;BCO DO BRASIL S.A.;3304557
201712;RJ;SANTA MARIA MADALENA;BCO DO BRASIL S.A.;3304607
201712;RJ;SANTO ANTONIO DE PADUA;BCO DO BRASIL S.A.;3304706
201712;RJ;SAO FIDELIS;BCO DO BRASIL S.A.;3304805
201712;RJ;SAO FRANCISCO DE ITABAPOANA;BCO DO BRASIL S.A.;3304755
201712;RJ;SAO GONCALO;BCO DO BRASIL S.A.;3304904
201712;RJ;SAO GONCALO;BCO DO BRASIL S.A.;3304904
201712;RJ;SAO GONCALO;BCO DO BRASIL S.A.;3304904
201712;RJ;SAO JOAO DA BARRA;BCO DO BRASIL S.A.;3305000
201712;RJ;SAO JOAO DE MERITI;BCO DO BRASIL S.A.;3305109
201712;RJ;SAO JOAO DE MERITI;BCO DO BRASIL S.A.;3305109
201712;RJ;SAO JOSE DE UBA;BCO DO BRASIL S.A.;3305133
201712;RJ;SAO JOSE DO VALE DO RIO PRETO;BCO DO BRASIL S.A.;3305158
201712;RJ;SAO PEDRO DA ALDEIA;BCO DO BRASIL S.A.;3305208
201712;RJ;SAQUAREMA;BCO DO BRASIL S.A.;3305505
201712;RJ;SEROPEDICA;BCO DO BRASIL S.A.;3305554
201712;RJ;SILVA JARDIM;BCO DO BRASIL S.A.;3305604
201712;RJ;SUMIDOURO;BCO DO BRASIL S.A.;3305703
201712;RJ;TANGUA;BCO DO BRASIL S.A.;3305752
201712;RJ;TERESOPOLIS;BCO DO BRASIL S.A.;3305802
201712;RJ;TERESOPOLIS;BCO DO BRASIL S.A.;3305802
201712;RJ;TRES RIOS;BCO DO BRASIL S.A.;3306008
201712;RJ;VALENCA;BCO DO BRASIL S.A.;3306107
201712;RJ;VARRE-SAI;BCO DO BRASIL S.A.;3306156
201712;RJ;VASSOURAS;BCO DO BRASIL S.A.;3306206
201712;RJ;VOLTA REDONDA;BCO DO BRASIL S.A.;3306305
201712;RJ;VOLTA REDONDA;BCO DO BRASIL S.A.;3306305
201712;RJ;VOLTA REDONDA;BCO DO BRASIL S.A.;3306305
201712;RJ;VOLTA REDONDA;BCO DO BRASIL S.A.;3306305
201712;RN;ACARI;BCO DO BRASIL S.A.;2400109
201712;RN;ACU;BCO DO BRASIL S.A.;2400208
201712;RN;ALEXANDRIA;BCO DO BRASIL S.A.;2400505
201712;RN;ALTO DO RODRIGUES;BCO DO BRASIL S.A.;2400703
201712;RN;ANGICOS;BCO DO BRASIL S.A.;2400802
201712;RN;APODI;BCO DO BRASIL S.A.;2401008
201712;RN;AREIA BRANCA;BCO DO BRASIL S.A.;2401107
201712;RN;AUGUSTO SEVERO;BCO DO BRASIL S.A.;2401305
201712;RN;BARAUNA;BCO DO BRASIL S.A.;2401453
201712;RN;CAICO;BCO DO BRASIL S.A.;2402006
201712;RN;CANGUARETAMA;BCO DO BRASIL S.A.;2402204
201712;RN;CARAUBAS;BCO DO BRASIL S.A.;2402303
201712;RN;CEARA-MIRIM;BCO DO BRASIL S.A.;2402600
201712;RN;CURRAIS NOVOS;BCO DO BRASIL S.A.;2403103
201712;RN;GOIANINHA;BCO DO BRASIL S.A.;2404200
201712;RN;GUAMARE;BCO DO BRASIL S.A.;2404507
201712;RN;IPANGUACU;BCO DO BRASIL S.A.;2404705
201712;RN;JARDIM DE PIRANHAS;BCO DO BRASIL S.A.;2405603
201712;RN;JARDIM DO SERIDO;BCO DO BRASIL S.A.;2405702
201712;RN;JOAO CAMARA;BCO DO BRASIL S.A.;2405801
201712;RN;JUCURUTU;BCO DO BRASIL S.A.;2406106
201712;RN;LAJES;BCO DO BRASIL S.A.;2406700
201712;RN;MACAIBA;BCO DO BRASIL S.A.;2407104
201712;RN;MACAU;BCO DO BRASIL S.A.;2407203
201712;RN;MONTE ALEGRE;BCO DO BRASIL S.A.;2407807
201712;RN;MOSSORO;BCO DO BRASIL S.A.;2408003
201712;RN;MOSSORO;BCO DO BRASIL S.A.;2408003
201712;RN;MOSSORO;BCO DO BRASIL S.A.;2408003
201712;RN;MOSSORO;BCO DO BRASIL S.A.;2408003
201712;RN;MOSSORO;BCO DO BRASIL S.A.;2408003
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NATAL;BCO DO BRASIL S.A.;2408102
201712;RN;NOVA CRUZ;BCO DO BRASIL S.A.;2408300
201712;RN;PARELHAS;BCO DO BRASIL S.A.;2408904
201712;RN;PARNAMIRIM;BCO DO BRASIL S.A.;2403251
201712;RN;PARNAMIRIM;BCO DO BRASIL S.A.;2403251
201712;RN;PARNAMIRIM;BCO DO BRASIL S.A.;2403251
201712;RN;PATU;BCO DO BRASIL S.A.;2409308
